@relation 'phoenix data 4.2-4.3'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
8,0,7,20,0,71,41,no
1,0,3,32,4,0,13,no
1,0,3,32,4,0,13,no
7,0,9,22,0,77,82,yes
1,0,2,15,0,0,8,yes
9,0,3,25,2,33,25,yes
5,0,3,28,3,33,18,yes
5,0,3,26,3,33,18,yes
5,0,7,23,1,71,42,yes
8,0,2,40,5,0,9,no
1,0,3,32,4,0,13,no
1,0,3,32,4,0,13,no
6,0,4,29,3,50,24,yes
3,0,3,16,0,0,15,yes
7,0,8,26,2,79,37,yes
8,0,2,40,5,0,9,no
8,0,2,40,5,0,9,no
5,0,2,25,3,0,13,yes
5,0,2,25,3,0,13,yes
2,6,1,14,0,0,6,no
3,1,7,20,0,42,33,yes
3,4,5,23,2,19,19,yes
8,0,5,23,2,40,25,yes
1,0,3,32,4,0,13,no
5,0,2,25,3,0,13,yes
8,0,2,40,5,0,9,no
3,0,5,18,0,40,23,yes
5,0,2,24,2,0,13,yes
0,0,5,18,0,60,33,no
2,0,4,17,0,0,15,no
1,0,4,53,0,0,13,no
4,2,4,17,0,0,10,yes
114,1,101,114,0,98,464,no
2,0,4,17,0,12,30,yes
51,5,45,96,2,91,494,yes
10,0,6,19,0,66,32,yes
7,0,6,26,1,72,30,no
3,0,4,17,0,50,16,no
13,0,48,61,0,0,594,yes
13,0,4,37,3,0,26,yes
5,0,2,24,2,0,13,yes
19,1,19,32,0,90,132,yes
17,0,17,113,3,76,124,yes
5,0,5,23,2,60,32,yes
2,5,3,17,1,33,15,no
16,1,10,23,0,50,120,no
4,0,2,15,1,0,14,no
29,3,25,76,2,0,105,no
5,0,2,24,2,0,13,yes
4,0,4,22,2,50,18,yes
5,0,2,25,3,0,13,yes
8,0,2,40,5,0,9,no
4,0,8,21,0,37,57,yes
3,3,3,16,0,33,10,yes
?,?,?,?,?,?,1,yes
4,0,5,28,3,60,22,no
12,0,2,35,3,0,31,yes
12,0,2,35,3,0,24,yes
12,0,2,35,3,0,32,yes
35,2,33,51,1,0,163,no
35,1,56,74,1,0,226,no
1,5,1,23,2,0,5,no
34,1,50,68,1,0,202,no
2,1,4,21,2,0,16,yes
6,1,5,23,3,60,25,no
4,0,4,22,2,81,20,yes
17,0,15,28,1,87,143,yes
26,0,17,30,0,64,393,yes
13,0,13,26,0,85,99,yes
15,0,8,75,2,31,175,no
13,0,2,15,0,50,34,yes
9,0,2,15,0,33,27,yes
22,0,3,16,0,50,58,yes
9,0,6,75,2,55,53,yes
13,0,2,15,0,25,41,yes
10,0,3,72,2,44,30,yes
3,0,1,14,0,0,16,no
4,0,3,16,0,0,22,no
15,0,7,20,0,80,201,yes
16,0,12,25,0,0,68,no
21,27,6,69,1,80,80,yes
9,2,6,19,0,66,36,yes
49,8,50,63,0,96,1190,yes
4,0,2,60,2,25,13,no
2,0,2,15,0,0,19,no
55,0,40,60,1,92,338,yes
25,0,9,22,0,85,154,yes
103,1,71,91,1,94,1747,yes
19,3,38,58,1,0,165,yes
6,3,7,20,0,0,29,no
8,0,3,16,0,66,15,no
7,0,3,16,0,0,17,no
2,0,1,14,0,0,5,no
4,0,1,14,0,0,6,yes
15,0,42,55,0,85,489,no
8,0,5,18,1,66,120,yes
4,0,3,16,1,33,58,yes
4,0,3,16,1,33,58,yes
38,0,12,81,2,85,297,yes
12,0,3,72,2,0,167,yes
2,0,1,20,1,0,5,no
13,0,62,75,0,98,299,yes
5,0,3,22,1,66,53,no
4,0,3,60,0,50,15,no
4,0,3,60,0,50,15,no
5,0,2,59,0,50,10,yes
4,0,4,61,0,65,24,no
4,0,2,60,1,50,13,no
4,0,5,63,1,72,27,no
18,1,12,25,0,50,85,yes
4,0,3,60,0,58,18,no
1,1,4,53,0,100,14,yes
5,2,10,30,1,0,41,yes
4,2,7,20,0,0,29,no
21,1,41,54,0,0,166,yes
4,0,2,59,0,75,11,no
6,0,3,60,0,50,13,no
6,0,3,60,0,50,13,no
1,1,4,57,1,100,14,yes
10,0,13,44,1,0,134,no
5,0,4,23,1,0,19,no
19,0,4,29,1,41,34,yes
113,0,41,54,0,92,1965,yes
1,4,1,58,0,100,6,no
3,0,1,14,1,0,13,no
2,0,3,67,1,66,14,no
3,4,4,17,0,0,18,no
8,0,6,19,0,66,52,no
12,0,21,34,0,86,191,yes
16,0,61,74,0,0,993,yes
2,0,1,18,1,0,6,yes
2,0,1,18,1,0,6,yes
2,1,1,18,1,0,6,yes
18,0,12,25,0,0,331,no
10,0,15,28,0,76,120,yes
1,0,3,16,0,33,16,no
12,0,5,18,0,0,78,no
2,0,3,76,1,33,15,no
1,0,1,14,0,0,6,no
6,0,6,19,0,0,28,no
5,0,9,22,0,11,62,no
2,0,1,14,0,100,7,no
2,0,1,18,1,0,6,yes
59,1,60,73,0,95,816,yes
20,0,7,20,0,55,100,yes
3,0,6,19,0,16,39,no
4,0,4,61,0,50,20,no
6,0,15,46,1,100,186,no
5,0,3,22,1,0,16,yes
25,0,9,78,2,0,97,no
13,0,11,24,0,43,112,no
20,0,4,73,2,0,44,no
13,0,7,20,0,97,79,yes
2,0,2,15,0,0,16,no
4,0,6,19,0,0,44,no
32,0,34,47,0,93,385,yes
6,0,5,18,0,62,51,yes
4,0,3,60,0,58,18,no
0,0,1,14,0,0,17,no
5,0,8,21,0,56,54,no
4,0,4,62,1,68,21,no
3,0,8,21,0,0,80,yes
5,0,4,61,0,87,17,no
10,0,7,20,0,53,97,yes
11,0,6,19,0,61,56,no
20,0,14,27,0,76,140,yes
8,0,5,18,0,53,79,yes
15,0,6,19,0,100,76,yes
18,0,10,23,0,60,139,yes
5,1,7,64,0,80,32,no
4,0,7,65,1,74,32,no
10,1,14,27,0,72,86,yes
2,6,1,14,0,0,6,no
1,1,8,21,0,0,34,no
5,0,10,24,1,40,45,no
5,0,11,25,1,27,68,no
7,0,14,28,1,61,73,no
5,0,6,63,0,91,22,no
5,0,15,28,0,60,120,yes
6,0,6,19,0,0,150,no
4,0,1,58,0,50,7,no
11,2,18,31,0,78,284,no
10,0,15,28,0,55,110,no
9,2,6,19,0,61,36,no
28,3,8,75,2,0,78,no
20,1,55,68,0,0,227,no
5,0,8,21,0,50,42,no
2,0,6,19,0,16,28,no
20,0,11,24,0,80,151,no
12,0,2,77,3,0,52,no
2,0,1,14,1,0,4,no
19,0,5,80,3,80,91,no
24,0,12,87,3,75,273,yes
4,0,2,70,1,0,12,no
2,5,2,15,0,0,8,no
13,0,5,18,0,73,72,no
4,0,3,16,0,66,16,no
3,0,5,18,0,0,35,no
24,0,7,20,0,71,264,no
6,0,6,19,0,61,81,no
9,0,3,16,0,44,39,no
4,0,4,22,1,25,24,no
1,0,1,14,0,0,5,no
3,0,4,17,0,91,17,no
1,2,1,14,0,0,22,no
5,0,2,16,1,0,9,no
2,0,2,16,1,0,9,no
5,0,16,29,0,93,62,no
20,0,11,24,0,95,131,no
4,0,3,16,0,33,16,yes
10,0,4,17,0,100,71,no
3,0,2,15,0,0,8,no
5,0,3,16,0,0,15,no
7,0,3,16,0,33,21,no
3,0,3,16,0,66,67,no
3,0,1,14,0,0,19,no
3,0,1,14,0,0,29,no
5,0,12,25,0,68,80,no
21,0,33,46,0,100,396,no
3,0,3,16,0,0,37,yes
6,0,4,17,0,75,77,no
7,0,4,52,0,66,43,no
6,0,9,22,0,51,56,no
8,0,3,16,0,0,21,no
1,0,1,14,0,0,12,no
21,0,6,19,0,66,110,yes
5,0,2,15,0,0,14,no
3,0,2,15,0,0,10,yes
17,0,8,77,2,50,78,yes
6,0,2,15,0,0,35,yes
6,0,6,75,2,41,41,yes
36,0,11,24,0,80,275,no
6,0,4,17,0,50,30,no
13,0,13,26,0,92,106,yes
8,0,10,23,0,70,69,yes
12,0,5,18,0,80,28,no
8,0,9,22,0,71,100,no
12,0,1,14,0,0,35,no
50,0,24,37,0,85,391,yes
5,0,3,16,0,0,118,yes
5,0,3,16,0,66,25,no
14,0,8,21,0,0,75,yes
6,0,3,16,0,0,33,yes
6,0,8,21,0,0,122,no
2,0,2,15,0,0,34,no
2,0,1,14,0,0,11,no
3,0,4,17,0,0,25,no
3,0,3,16,0,33,22,no
29,0,44,57,0,98,264,yes
11,0,4,17,0,0,52,yes
9,0,2,15,1,0,22,no
4,0,2,15,0,100,17,no
7,0,3,16,0,0,35,no
5,0,2,15,0,0,13,no
5,0,1,14,0,0,21,no
9,0,5,74,2,0,31,no
62,0,28,41,0,98,541,yes
8,0,13,26,0,84,142,yes
17,0,3,72,2,0,84,yes
2,0,2,15,0,0,11,no
7,0,3,16,0,0,20,no
22,0,12,25,0,95,144,yes
9,0,7,20,0,71,59,yes
19,0,19,32,0,84,162,yes
5,0,15,28,0,100,100,no
31,0,37,50,0,97,412,yes
13,0,4,17,0,55,261,yes
41,0,60,73,0,99,462,yes
7,0,3,16,0,0,26,no
3,0,8,21,0,16,37,no
19,0,12,25,0,91,106,no
0,0,5,18,0,85,36,no
5,0,3,16,0,0,65,no
7,0,4,61,0,66,43,no
11,0,18,31,0,94,205,yes
3,0,5,18,0,0,24,no
59,0,44,57,0,99,360,yes
3,0,4,38,0,0,23,no
14,0,7,20,0,0,85,no
24,0,9,22,0,77,311,yes
8,0,7,20,0,66,96,no
13,0,15,28,0,26,387,no
23,0,7,20,0,69,174,no
11,0,2,15,0,0,30,yes
1,0,1,14,0,0,10,no
6,0,3,26,2,66,17,no
18,1,18,31,0,59,488,no
6,0,1,32,1,0,12,no
7,0,2,18,1,0,11,no
13,0,4,17,0,50,62,no
12,0,2,15,0,50,68,no
35,0,13,26,1,81,284,yes
