@relation 'Jabref 3.1-3.2 data'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
1,0,1,14,0,0,8,no
21,0,6,19,0,0,123,no
9,0,1,14,0,33,62,no
7,0,3,16,0,0,22,no
5,0,7,20,0,71,45,no
14,0,3,16,0,0,34,no
5,2,8,21,0,62,28,yes
7,0,1,22,1,0,13,yes
5,0,1,22,1,0,13,yes
26,0,32,45,0,94,799,yes
10,0,30,43,0,84,502,no
5,0,7,20,0,65,43,no
6,0,4,34,0,62,17,no
1,0,1,14,0,0,12,no
13,0,5,18,0,60,45,no
31,0,11,24,0,82,255,no
8,0,5,18,0,40,45,no
5,0,13,26,0,53,92,no
18,0,7,20,0,57,78,yes
34,0,26,39,0,86,943,no
9,0,6,19,0,70,87,yes
12,0,2,20,0,0,53,yes
23,1,12,25,0,75,88,no
8,0,4,17,0,0,33,no
4,0,3,16,0,0,20,no
10,0,1,14,0,0,28,no
2,0,6,19,0,50,23,no
9,0,5,18,0,0,76,no
0,0,1,14,0,0,5,no
1,0,4,17,0,0,20,no
11,0,3,16,0,46,41,no
10,0,7,20,0,57,44,no
5,0,3,89,0,33,18,no
8,0,4,17,0,55,43,no
3,0,2,15,0,0,25,no
10,0,2,15,0,16,18,no
7,0,3,16,0,33,40,no
5,0,2,15,0,16,77,no
9,0,1,14,0,0,16,no
4,0,3,16,0,0,41,no
4,0,2,15,0,0,13,no
2,0,1,14,0,100,7,no
2,0,1,14,0,100,7,no
6,0,4,17,0,50,43,no
8,0,2,15,0,0,34,no
8,0,9,22,0,73,164,no
6,0,7,20,1,71,35,no
8,0,3,16,0,22,49,no
2,0,1,14,1,100,9,no
4,0,3,16,0,0,14,no
3,0,3,16,0,33,16,no
10,0,4,17,0,37,65,no
4,0,1,14,0,0,8,no
4,0,1,16,1,0,12,no
3,0,1,16,1,0,12,no
4,2,2,15,0,0,15,no
4,0,1,14,0,0,13,no
7,0,2,15,0,0,26,no
5,0,2,15,0,33,39,no
9,0,10,23,0,64,50,no
9,0,7,20,0,50,49,no
4,0,1,14,0,0,18,no
4,0,3,16,0,0,23,no
1,0,3,16,0,0,18,no
5,0,2,15,0,0,17,no
5,0,3,16,0,50,20,no
1,0,2,15,0,0,11,no
5,0,4,17,0,0,24,no
6,0,2,15,0,50,13,no
10,0,5,18,0,76,56,yes
3,0,11,24,0,0,73,no
4,0,4,17,0,0,31,no
24,0,11,24,0,0,229,yes
5,0,6,19,0,50,34,yes
4,0,4,17,0,25,52,yes
3,0,2,15,0,50,27,no
24,0,10,23,0,90,179,yes
8,0,11,24,0,0,62,no
10,0,2,15,0,50,46,yes
2,0,2,15,0,0,56,no
11,0,7,22,1,0,138,no
11,0,1,14,0,0,17,no
2,0,1,14,0,75,19,yes
5,0,0,13,0,0,30,yes
4,0,2,15,0,0,9,yes
4,0,2,15,0,0,10,yes
2,0,4,17,0,40,44,no
2,0,1,14,0,0,11,no
2,0,2,15,0,0,13,no
10,0,21,34,0,95,278,yes
6,0,17,30,0,88,143,yes
1,0,1,49,0,0,5,no
27,0,22,35,1,92,193,yes
44,0,20,33,0,0,588,yes
35,0,20,33,0,85,251,yes
27,0,6,19,0,54,125,yes
5,0,3,16,0,0,93,no
13,0,2,15,0,100,143,no
7,0,3,16,0,0,69,no
8,0,1,14,0,0,39,no
29,0,40,53,0,89,339,yes
7,0,2,15,0,0,13,no
12,0,7,20,0,95,42,no
9,0,11,24,0,0,87,no
3,0,4,17,0,50,23,no
10,0,7,20,0,51,79,no
1,0,4,53,0,0,14,no
8,0,26,39,0,93,658,no
4,0,14,27,0,55,169,no
33,1,40,53,0,91,327,yes
9,34,9,22,0,66,45,no
7,0,1,14,0,97,643,no
11,0,10,23,0,0,137,no
9,19,9,22,0,66,37,no
7,0,1,14,0,93,150,no
3,0,12,25,0,68,79,no
4,0,1,14,0,0,23,no
4,0,2,15,0,0,21,no
11,0,1,14,0,0,25,no
11,0,12,25,0,79,69,no
6,0,0,13,0,0,22,no
5,0,4,17,0,75,48,no
3,0,2,15,0,0,16,no
2,0,2,15,0,25,17,no
3,0,1,14,0,0,10,no
4,0,0,13,0,0,60,no
7,0,4,17,0,37,83,no
1,1,2,15,0,50,19,no
1,0,2,17,1,0,8,no
2,0,1,14,0,0,66,no
5,0,9,22,0,77,46,no
5,0,2,15,0,50,45,no
0,0,2,15,0,0,28,no
6,0,1,14,0,0,29,no
20,0,5,18,0,72,80,no
31,0,13,31,1,75,323,yes
28,0,3,16,0,46,203,yes
4,0,3,16,0,50,37,yes
4,0,3,16,0,0,23,yes
19,0,2,15,0,41,57,yes
5,0,1,23,0,0,11,no
2,0,4,17,0,37,22,yes
1,0,1,50,0,0,5,no
48,0,45,58,0,91,1038,yes
32,0,39,52,0,94,550,yes
7,0,1,14,0,0,307,yes
19,0,9,22,0,88,186,yes
83,0,32,50,1,93,829,yes
7,0,4,26,2,0,16,yes
3,0,1,14,0,0,17,no
3,0,1,14,0,0,17,no
63,0,13,26,0,86,443,yes
9,0,1,14,0,0,17,no
8,0,4,17,0,0,41,yes
3,0,2,55,1,0,11,no
1,0,2,46,0,0,10,no
1,0,2,46,0,0,10,no
25,0,9,759,0,75,168,no
3,0,3,16,0,0,17,no
51,0,12,25,0,68,229,no
2,0,0,13,0,0,4,no
2,0,2,15,0,0,22,no
5,0,1,29,0,0,18,no
11,0,4,17,0,0,50,no
10,0,7,29,1,85,36,no
9,0,6,28,1,83,43,no
10,0,7,29,1,85,36,no
9,0,6,28,1,83,37,no
9,0,6,28,1,83,42,no
10,0,7,29,1,85,36,no
6,6,9,22,0,83,35,no
13,0,2,15,0,0,51,no
12,0,2,15,0,50,21,no
10,0,1,14,0,0,63,no
13,0,2,15,0,9,40,no
6,0,2,15,0,0,12,no
6,0,2,35,0,0,13,no
17,0,9,22,0,96,120,no
7,0,2,15,0,50,40,no
9,0,10,23,0,78,65,no
19,0,3,16,0,33,50,no
3,0,1,34,0,0,5,no
24,0,7,757,0,61,162,no
8,0,4,17,0,0,41,no
10,2,5,18,0,0,50,yes
30,0,14,27,0,88,175,no
3,0,19,32,0,89,83,no
43,2,14,32,1,85,308,yes
10,0,4,36,2,75,96,yes
12,0,5,37,2,80,116,yes
31,0,6,24,1,58,123,yes
6,0,2,38,1,0,13,yes
31,2,5,23,1,80,150,yes
13,0,4,27,2,75,30,yes
13,0,4,27,2,75,31,yes
16,0,15,28,0,84,147,yes
2,0,1,14,0,0,5,no
13,0,1,14,0,0,25,no
1,0,1,14,0,0,7,no
3,0,1,14,0,0,17,no
4,0,2,15,0,50,12,no
2,0,1,14,0,0,6,no
50,0,5,41,1,60,276,no
35,0,5,41,1,56,179,yes
10,0,2,15,0,12,20,no
86,0,34,47,0,97,591,yes
15,0,7,20,0,42,127,yes
16,0,10,23,0,0,188,yes
44,0,43,56,0,84,875,yes
8,0,2,15,0,0,32,no
18,0,14,27,0,72,172,no
36,0,9,759,0,76,204,no
10,0,2,35,0,0,19,no
3,0,2,15,0,0,10,no
3,0,2,15,0,0,10,no
3,0,2,15,0,0,10,no
4,4,3,36,0,0,10,no
10,0,2,701,0,0,27,no
4,0,4,26,0,50,18,no
73,0,12,762,0,81,434,yes
7,0,2,38,1,0,10,no
3,0,1,23,0,0,7,no
9,0,1,14,0,0,19,no
16,0,2,38,1,0,26,no
3,0,2,38,1,0,8,no
13,0,2,38,1,0,22,yes
11,0,2,748,0,37,31,no
5,0,4,17,0,0,48,no
0,0,0,13,0,0,5,no
34,0,6,19,0,92,589,no
9,0,2,39,0,0,24,no
10,0,2,39,0,0,37,no
8,0,2,39,0,0,25,no
10,0,2,39,0,0,30,no
5,0,2,39,0,0,13,no
8,0,7,20,0,67,52,no
5,0,2,39,0,0,13,no
9,0,2,39,0,0,24,no
4,0,5,42,0,30,30,no
8,0,2,39,0,0,25,no
6,0,2,39,0,50,24,no
8,0,2,39,0,0,28,no
4,0,5,18,0,0,46,no
